ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,confpolice,antisoc
147268010.0,Male,62.0,5,White,GCSE,1.0,3.0,0.0,-0.7980581271259483,-0.31
147268050.0,Female,65.0,6,White,99,2.0,3.0,0.0,-0.2599647093172995,-0.19
147268090.0,Male,58.0,5,White,99,4.0,1.0,0.0,1.0700397762097382,1.22
147268130.0,Female,57.0,5,White,99,5.0,2.0,0.0,-3.2144021542666734,-2.15
147268170.0,Female,59.0,5,White,99,5.0,1.0,0.0,-0.3817971812739746,-0.66
147268210.0,Male,65.0,6,White,99,5.0,1.0,1.0,0.1156854125491157,0.3
147268290.0,Female,61.0,5,White,99,4.0,1.0,1.0,1.7807291959570102,0.26
147268330.0,Female,66.0,6,White,ALevel,5.0,1.0,0.0,0.8771383622783356,-0.45
147269050.0,Female,60.0,5,White,GCSE,3.0,3.0,1.0,-2.930126386367764,0.28
147269090.0,Male,39.0,3,White,GCSE,3.0,3.0,1.0,-1.26508260295987,-0.27
147269130.0,Male,64.0,5,White,99,1.0,1.0,1.0,-3.894633456024776,-2.57
147269170.0,Female,36.0,3,White,University,1.0,2.0,1.0,-0.0873687073786762,0.51
147269210.0,Male,75.0,7,White,University,1.0,2.0,0.0,0.1461435305382845,0.2
147269250.0,Male,77.0,7,White,99,3.0,2.0,0.0,-0.0366051773967282,0.02
147269290.0,Female,37.0,3,White,ALevel,4.0,2.0,0.0,0.1461435305382845,-0.24
147270050.0,Female,53.0,4,White,University,3.0,2.0,0.0,-2.4427964985410635,-0.21
147270090.0,Female,39.0,3,White,ALevel,2.0,4.0,0.0,0.1156854125491157,1.22
147270130.0,Female,32.0,2,White,99,5.0,2.0,0.0,0.1969070605202325,1.22
147270170.0,Female,29.0,2,White,University,1.0,1.0,1.0,0.8162221262999981,-1.98
147270250.0,Female,62.0,5,White,99,5.0,1.0,0.0,-0.067063295385897,0.56
147270290.0,Male,26.0,2,White,99,5.0,1.0,0.0,0.5725571823866478,-1.53
147271050.0,Female,54.0,4,White,99,5.0,1.0,0.0,-1.3056934269454283,-2.74
147271170.0,Female,42.0,3,White,University,5.0,2.0,0.0,0.3593503564624661,0.26
147271210.0,Male,70.0,6,White,ALevel,1.0,4.0,0.0,-1.0011122470537404,-0.23
147271250.0,Male,55.0,5,White,University,2.0,5.0,0.0,0.3593503564624661,0.24
147272170.0,Female,33.0,2,White,GCSE,1.0,4.0,0.0,-0.3310336512920266,1.22
147272210.0,Female,68.0,6,White,GCSE,4.0,1.0,0.0,0.3491976504660765,-1.08
147272250.0,Female,54.0,4,White,University,1.0,5.0,0.0,1.0801924822061275,0.04
147272290.0,Female,45.0,4,White,GCSE,3.0,3.0,0.0,-0.0873687073786762,-0.31
147272330.0,Female,40.0,3,White,ALevel,7.0,3.0,1.0,0.8162221262999981,-0.5
147273010.0,Female,26.0,2,White,University,1.0,4.0,0.0,-0.0569105893895074,-1.04
147273050.0,Female,56.0,5,White,99,4.0,3.0,0.0,0.1562962365346741,-0.28
147273090.0,Male,46.0,4,White,GCSE,4.0,3.0,0.0,0.6334734183649853,0.51
147273170.0,Female,84.0,7,White,ALevel,5.0,4.0,0.0,1.2832466021339195,-0.52
147273250.0,Female,43.0,3,White,University,1.0,4.0,0.0,-0.1381322373606242,-0.44
147273290.0,Male,70.0,6,White,University,1.0,4.0,0.0,0.3593503564624661,1.22
147274010.0,Female,45.0,4,White,GCSE,3.0,5.0,0.0,0.3593503564624661,1.22
147274050.0,Male,74.0,6,White,GCSE,1.0,5.0,0.0,0.1156854125491157,1.22
147274090.0,Male,90.0,7,White,99,1.0,5.0,0.0,1.2832466021339195,99.0
147274130.0,Male,34.0,2,White,GCSE,5.0,3.0,0.0,0.3593503564624661,-0.67
147274170.0,Female,41.0,3,White,University,2.0,3.0,1.0,-0.0569105893895074,0.01
147274210.0,Female,57.0,5,White,GCSE,1.0,5.0,0.0,-0.7980581271259483,0.94
147274250.0,Female,44.0,3,White,99,5.0,5.0,0.0,1.0700397762097382,-0.59
147274290.0,Male,50.0,4,White,ALevel,5.0,3.0,0.0,0.3593503564624661,0.43
147274330.0,Male,53.0,4,White,University,1.0,5.0,0.0,-0.3005755333028579,0.24
147275050.0,Male,52.0,4,Black or Black British,University,2.0,2.0,0.0,-1.9960774346999213,99.0
147275130.0,Female,82.0,7,White,University,2.0,4.0,0.0,0.3593503564624661,0.75
147275170.0,Female,46.0,4,Black or Black British,University,1.0,4.0,0.0,-2.6966141484508035,1.22
147275290.0,Male,33.0,2,White,ALevel,2.0,4.0,0.0,-0.1381322373606242,-0.26
147275330.0,Female,36.0,3,White,ALevel,1.0,2.0,0.0,-0.5137823592270396,-0.53
147276010.0,Female,39.0,3,White,ALevel,2.0,2.0,0.0,-0.5848513012017668,-0.97
147276090.0,Female,44.0,3,White,GCSE,5.0,3.0,0.0,-2.4732546165302325,-1.49
147276210.0,Male,34.0,2,Mixed,University,1.0,2.0,0.0,1.5675223700328285,-1.89
147276250.0,Female,36.0,3,White,ALevel,1.0,5.0,0.0,0.3593503564624661,-1.45
147276290.0,Male,52.0,4,White,University,1.0,5.0,1.0,0.1664489425310637,1.22
147276330.0,Male,23.0,1,White,GCSE,1.0,5.0,1.0,1.7807291959570102,-0.97
147277010.0,Male,23.0,1,White,GCSE,6.0,2.0,0.0,1.0903451882025177,-2.01
147277050.0,Male,83.0,7,White,ALevel,3.0,2.0,0.0,0.6537788303577645,0.54
147277090.0,Male,65.0,6,White,99,5.0,3.0,0.0,1.0294289522241795,0.15
147277130.0,Female,54.0,4,Asian or Asian British,99,4.0,2.0,0.0,-0.0569105893895074,-2.45
147277210.0,Female,58.0,5,White,GCSE,2.0,4.0,0.0,-0.0975214133750658,0.05
147277250.0,Male,45.0,4,White,GCSE,1.0,4.0,1.0,-1.9047030807324148,-1.23
147277290.0,Male,25.0,2,White,University,1.0,5.0,0.0,-0.5543931832125979,0.49
147278010.0,Male,44.0,3,White,GCSE,1.0,5.0,0.0,-1.4478313108948828,1.22
147278130.0,Male,27.0,2,White,ALevel,4.0,4.0,0.0,1.0903451882025177,0.46
147278170.0,Female,58.0,5,White,University,3.0,5.0,0.0,0.1461435305382845,0.24
147278210.0,Female,72.0,6,White,University,1.0,4.0,0.0,0.1461435305382845,99.0
147278250.0,Female,91.0,7,White,99,5.0,2.0,0.0,-0.5543931832125979,99.0
147279010.0,Male,63.0,5,White,University,1.0,5.0,1.0,-0.8285162451151171,-0.0
147279050.0,Female,48.0,4,White,GCSE,1.0,5.0,0.0,-0.1381322373606242,0.73
147279090.0,Female,43.0,3,White,ALevel,1.0,4.0,0.0,0.8365275382927774,0.57
147279170.0,Female,45.0,4,White,University,1.0,5.0,0.0,1.3644682501050367,1.0
147279250.0,Female,86.0,7,White,GCSE,3.0,5.0,0.0,0.3593503564624661,99.0
147279290.0,Female,44.0,3,White,University,1.0,4.0,1.0,-1.9960774346999213,-1.47
147280010.0,Male,52.0,4,White,University,5.0,3.0,1.0,0.1461435305382845,-1.65
147280050.0,Male,50.0,4,White,University,1.0,3.0,0.0,0.3593503564624661,0.48
147280090.0,Male,30.0,2,White,University,1.0,4.0,0.0,0.1156854125491157,-1.21
147280130.0,Female,55.0,5,White,University,2.0,5.0,0.0,0.1562962365346741,-0.73
147280170.0,Female,23.0,1,White,University,1.0,4.0,0.0,-0.0873687073786762,-0.47
147280210.0,Female,68.0,6,White,University,1.0,3.0,0.0,-0.4731715352414811,0.78
147280290.0,Female,63.0,5,White,Other,3.0,5.0,0.0,-0.0873687073786762,0.24
147281010.0,Male,79.0,7,Chinese or other,99,3.0,5.0,0.0,0.1562962365346741,1.22
147281170.0,Male,35.0,3,White,University,1.0,5.0,0.0,1.1106506001952965,0.43
147281250.0,Female,32.0,2,White,University,1.0,5.0,0.0,-0.067063295385897,0.97
147281290.0,Female,16.0,1,White,GCSE,1.0,4.0,0.0,-3.194096742273894,-0.03
147281330.0,Male,62.0,5,White,University,2.0,5.0,0.0,1.3340101321158675,-0.53
147282010.0,Male,32.0,2,White,ALevel,1.0,3.0,1.0,-0.7980581271259483,-2.27
147282130.0,Female,23.0,1,White,ALevel,5.0,3.0,1.0,-1.1026393070176366,-2.84
147282290.0,Female,44.0,3,White,GCSE,5.0,2.0,0.0,-1.7930233147721293,-0.76
147283010.0,Female,49.0,4,White,University,5.0,4.0,0.0,0.3593503564624661,0.94
147283050.0,Male,51.0,4,White,99,1.0,4.0,0.0,-0.2904228273064683,0.26
147283090.0,Female,67.0,6,White,99,5.0,3.0,1.0,0.613168006372206,-0.69
147283130.0,Male,25.0,2,White,GCSE,5.0,2.0,0.0,-0.5848513012017668,-0.28
147283170.0,Female,69.0,6,White,99,1.0,4.0,0.0,-1.9351611987215835,0.24
147283210.0,Female,58.0,5,White,ALevel,2.0,4.0,0.0,-0.5950040071981564,-0.3
147283290.0,Female,47.0,4,White,GCSE,1.0,3.0,1.0,0.1562962365346741,-0.23
147284010.0,Male,30.0,2,Mixed,University,2.0,1.0,0.0,-0.5645458892089875,0.99
147284090.0,Male,65.0,6,White,99,5.0,1.0,0.0,0.5624044763902581,-0.37
147284130.0,Female,25.0,2,White,ALevel,1.0,1.0,1.0,0.3593503564624661,0.74
147284170.0,Female,78.0,7,White,99,5.0,4.0,0.0,0.3593503564624661,1.22
147284210.0,Female,33.0,2,White,GCSE,6.0,1.0,0.0,-1.8133287267649083,0.99
147284290.0,Female,51.0,4,White,University,4.0,1.0,0.0,-0.7676000091367796,-0.68
147285050.0,Female,41.0,3,White,University,1.0,5.0,0.0,0.613168006372206,-0.18
147285090.0,Male,76.0,7,White,University,1.0,5.0,0.0,-0.1381322373606242,0.26
147285130.0,Female,70.0,6,White,GCSE,1.0,5.0,0.0,-1.0214176590465196,0.78
147285170.0,Male,37.0,3,White,GCSE,1.0,3.0,0.0,-0.1381322373606242,-0.71
147285250.0,Female,67.0,6,White,99,5.0,3.0,0.0,0.3593503564624661,-0.45
147285290.0,Male,79.0,7,White,Other,1.0,4.0,0.0,0.3593503564624661,1.0
147286010.0,Male,48.0,4,White,University,1.0,5.0,0.0,99.0,-0.01
147286050.0,Female,71.0,6,White,University,5.0,5.0,0.0,1.3238574261194782,-0.09
147286090.0,Male,46.0,4,White,University,1.0,5.0,0.0,0.3593503564624661,-0.1
147286130.0,Male,34.0,2,White,University,1.0,4.0,0.0,-0.3513390632848059,-0.01
147286170.0,Male,56.0,5,White,University,1.0,5.0,0.0,-0.5442404772162083,0.26
147286210.0,Female,63.0,5,White,University,1.0,4.0,0.0,0.1562962365346741,0.45
147286250.0,Male,50.0,4,White,University,1.0,4.0,0.0,-0.5543931832125979,0.78
147286290.0,Male,22.0,1,White,University,1.0,5.0,0.0,-0.0366051773967282,-0.23
147287010.0,Male,47.0,4,White,Other,5.0,1.0,0.0,0.866985656281946,-0.29
147287050.0,Male,29.0,2,White,ALevel,2.0,1.0,0.0,0.1664489425310637,99.0
147287090.0,Female,55.0,5,White,GCSE,5.0,1.0,0.0,0.1562962365346741,-1.51
147287130.0,Female,29.0,2,White,University,1.0,3.0,0.0,0.3593503564624661,0.95
147287250.0,Female,48.0,4,White,ALevel,1.0,2.0,0.0,1.3238574261194782,-0.28
147287290.0,Female,73.0,6,White,Other,5.0,2.0,0.0,1.5370642520436597,1.22
147287330.0,Male,40.0,3,White,99,5.0,2.0,0.0,0.1156854125491157,-0.01
147288010.0,Female,19.0,1,White,Other,1.0,4.0,0.0,99.0,99.0
147288050.0,Male,69.0,6,White,Other,5.0,4.0,0.0,-1.3056934269454283,0.29
147288090.0,Male,63.0,5,White,ALevel,4.0,1.0,1.0,-0.3411863572884163,99.0
147288130.0,Female,77.0,7,White,Other,1.0,1.0,0.0,-1.9656193167107523,0.77
147288170.0,Female,84.0,7,White,99,5.0,1.0,0.0,0.3593503564624661,1.22
147288210.0,Male,48.0,4,White,Other,5.0,1.0,0.0,-2.168673436638544,99.0
147288250.0,Male,69.0,6,White,Other,5.0,3.0,0.0,0.8568329502855566,0.79
147288290.0,Male,57.0,5,White,Other,5.0,3.0,0.0,99.0,1.22
147289130.0,Female,30.0,2,White,University,1.0,3.0,0.0,0.4202665924408038,-1.47
147290050.0,Female,70.0,6,White,99,3.0,3.0,0.0,-0.0569105893895074,1.0
147290090.0,Male,62.0,5,White,University,1.0,2.0,0.0,-0.1381322373606242,0.57
147290130.0,Male,28.0,2,White,GCSE,4.0,3.0,0.0,0.1562962365346741,0.2
147290170.0,Male,49.0,4,White,University,5.0,3.0,1.0,-0.8183635391187275,0.94
147290290.0,Female,28.0,2,White,University,5.0,3.0,1.0,0.3593503564624661,-0.29
147291010.0,Female,71.0,6,Asian or Asian British,ALevel,1.0,3.0,0.0,-1.0417230710392988,0.74
147291090.0,Male,43.0,3,White,ALevel,5.0,3.0,0.0,0.4202665924408038,0.46
147291130.0,Female,65.0,6,White,ALevel,1.0,3.0,0.0,-0.5543931832125979,1.22
147291170.0,Female,53.0,4,White,University,5.0,4.0,0.0,-1.5087475468732203,1.22
147291290.0,Female,63.0,5,White,University,1.0,3.0,0.0,0.6639315363541541,0.48
147292050.0,Male,24.0,1,White,University,5.0,3.0,1.0,0.6537788303577645,0.43
147292090.0,Male,85.0,7,White,99,4.0,3.0,0.0,-0.0975214133750658,0.69
147292130.0,Male,46.0,4,White,99,3.0,2.0,0.0,-0.1584376493534034,0.18
147292210.0,Female,86.0,7,White,99,4.0,3.0,0.0,-0.3005755333028579,99.0
147293010.0,Male,59.0,5,White,GCSE,5.0,4.0,0.0,0.1461435305382845,-0.06
147293050.0,Male,45.0,4,White,ALevel,3.0,4.0,0.0,1.5776750760292182,0.7
147293090.0,Female,67.0,6,White,University,1.0,4.0,0.0,99.0,99.0
147293210.0,Female,48.0,4,White,University,2.0,4.0,0.0,1.5675223700328285,0.43
147293250.0,Female,49.0,4,White,University,1.0,4.0,0.0,0.3593503564624661,1.22
147294010.0,Female,43.0,3,White,University,5.0,2.0,0.0,-0.3107282392992475,1.22
147294090.0,Female,63.0,5,White,99,5.0,2.0,1.0,0.4202665924408038,1.0
147294170.0,Female,56.0,5,White,GCSE,5.0,3.0,0.0,0.1461435305382845,0.73
147294250.0,Female,41.0,3,White,ALevel,3.0,4.0,0.0,-0.0772160013822866,1.22
147295010.0,Female,66.0,6,White,99,5.0,3.0,0.0,-0.2904228273064683,0.53
147295050.0,Female,81.0,7,White,Other,2.0,3.0,1.0,99.0,99.0
147295090.0,Female,64.0,5,White,Other,4.0,2.0,0.0,0.613168006372206,0.73
147295130.0,Male,31.0,2,White,GCSE,5.0,2.0,0.0,-0.0873687073786762,0.46
147295170.0,Female,58.0,5,White,99,1.0,2.0,0.0,0.1156854125491157,-0.2
147295210.0,Female,62.0,5,White,GCSE,2.0,4.0,0.0,-0.1381322373606242,-0.41
147296010.0,Male,35.0,3,White,University,1.0,4.0,0.0,-0.3411863572884163,1.22
147296050.0,Female,40.0,3,White,University,1.0,3.0,0.0,1.5370642520436597,0.01
147296090.0,Female,79.0,7,White,99,3.0,3.0,0.0,-0.3513390632848059,1.22
147296130.0,Female,44.0,3,White,GCSE,3.0,4.0,0.0,0.1562962365346741,0.99
147296170.0,Female,48.0,4,White,Other,1.0,4.0,0.0,0.866985656281946,0.51
147296210.0,Male,67.0,6,White,University,1.0,3.0,0.0,-0.0873687073786762,0.04
147296290.0,Female,67.0,6,White,99,5.0,4.0,0.0,0.866985656281946,1.22
147297010.0,Male,51.0,4,White,GCSE,1.0,2.0,0.0,-0.9808068350609612,-1.72
147297050.0,Male,43.0,3,White,ALevel,3.0,2.0,0.0,-1.4072204869093243,99.0
147297130.0,Female,32.0,2,White,ALevel,1.0,3.0,0.0,-0.8082108331223379,99.0
147297170.0,Male,29.0,2,White,ALevel,1.0,3.0,1.0,0.8568329502855566,-1.03
147297210.0,Male,70.0,6,White,ALevel,4.0,1.0,1.0,0.1562962365346741,-0.05
147297250.0,Female,47.0,4,White,University,2.0,1.0,0.0,-0.858974363104286,-0.93
147298050.0,Female,90.0,7,White,99,1.0,5.0,0.0,0.3593503564624661,1.0
147298210.0,Male,63.0,5,White,ALevel,1.0,5.0,0.0,-1.3056934269454283,0.24
